"incident_date","incident_datetime","analysis_neighborhood","incident_category","incident_category","resolution","police_district","incident_description","incident_number"
"2023-02-22 00:00:00","2023-02-22 08:55:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Narcotics Paraphernalia, Possession of","230129498"
"2023-02-22 00:00:00","2023-02-22 09:00:00","Hayes Valley","Burglary","Burglary","Open or Active","Northern","Burglary, Apartment House, Unlawful Entry","230132651"
"2023-02-22 00:00:00","2023-02-22 09:11:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Narcotics Paraphernalia, Possession of","230129539"
"2023-02-22 00:00:00","2023-02-22 09:11:00","Tenderloin","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Tenderloin","Investigative Detention","230129539"
"2023-02-22 00:00:00","2023-02-22 09:30:00","Potrero Hill","Sex Offense","Sex Offense","Open or Active","Bayview","Indecent Exposure (Adult victim)","230135815"
"2023-02-22 00:00:00","2023-02-22 09:30:00","Mission Bay","Larceny Theft","Larceny Theft","Open or Active","Southern","Theft, From Unlocked Vehicle, >$950","230129755"
"2023-02-22 00:00:00","2023-02-22 09:30:00","South of Market","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Southern","Vehicle, Stolen, Truck","230130843"
"2023-02-22 00:00:00","2023-02-22 09:38:00","Inner Sunset","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","Park","Miscellaneous Investigation","230126767"
"2023-02-22 00:00:00","2023-02-22 09:48:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Narcotics Paraphernalia, Possession of","230129608"
"2023-02-22 00:00:00","2023-02-22 09:50:00","Mission Bay","Non-Criminal","Non-Criminal","Open or Active","Southern","Mental Health Detention","230129692"
"2023-02-22 00:00:00","2023-02-22 10:00:00","Mission Bay","Robbery","Robbery","Cite or Arrest Adult","Southern","Robbery, Comml. Establ., W/ Gun","170287437"
"2023-02-22 00:00:00","2023-02-22 10:09:00","Potrero Hill","Suspicious Occ","Suspicious Occ","Open or Active","Bayview","Suspicious Act Towards Female","230117681"
"2023-02-22 00:00:00","2023-02-22 10:25:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Cocaine, Possession For Sale","230129711"
"2023-02-22 00:00:00","2023-02-22 10:25:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Methamphetamine, Possession For Sale","230129711"
"2023-02-22 00:00:00","2023-02-22 10:25:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Heroin, Possession For Sale","230129711"
"2023-02-22 00:00:00","2023-02-22 10:30:00","Tenderloin","Warrant","Warrant","Cite or Arrest Adult","Central","Warrant Arrest, Enroute To Outside Jurisdiction","230130398"
"2023-02-22 00:00:00","2023-02-22 10:30:00","Tenderloin","Larceny Theft","Larceny Theft","Cite or Arrest Adult","Central","Theft, Shoplifting, >$950","230130398"
"2023-02-22 00:00:00","2023-02-22 10:40:00","Russian Hill","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, From Locked Vehicle, >$950","230129943"
"2023-02-22 00:00:00","2023-02-22 10:45:00","Castro/Upper Market","Larceny Theft","Larceny Theft","Open or Active","Park","Theft, From Locked Vehicle, >$950","230129824"
"2023-02-22 00:00:00","2023-02-22 11:11:00","Visitacion Valley","Larceny Theft","Larceny Theft","Open or Active","Ingleside","Theft, Other Property, $50-$200","230130724"
"2023-02-22 00:00:00","2023-02-22 11:25:00","Financial District/South Beach","Non-Criminal","Non-Criminal","Open or Active","Central","Mental Health Detention","230129921"
"2023-02-22 00:00:00","2023-02-22 11:32:00","Western Addition","Disorderly Conduct","Disorderly Conduct","Open or Active","Northern","Incident On School Grounds","230130122"
"2023-02-22 00:00:00","2023-02-22 11:32:00","Western Addition","Non-Criminal","Non-Criminal","Open or Active","Northern","Mental Health Detention","230130122"
"2023-02-22 00:00:00","2023-02-22 11:32:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Narcotics Paraphernalia, Possession of","230129937"
"2023-02-22 00:00:00","2023-02-22 11:40:00","Noe Valley","Burglary","Burglary","Cite or Arrest Adult","Mission","Burglary, Apartment House, Forcible Entry","230130025"
"2023-02-22 00:00:00","2023-02-22 11:40:00","Noe Valley","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Mission","State Code Misdemeanor (general)","230130025"
"2023-02-22 00:00:00","2023-02-22 12:00:00","North Beach","Lost Property","Lost Property","Open or Active","Central","Lost Property","230130257"
"2023-02-22 00:00:00","2023-02-22 12:00:00","Mission","Larceny Theft","Larceny Theft","Open or Active","Mission","License Plate, Stolen","230132510"
"2023-02-22 00:00:00","2023-02-22 12:00:00","Mission","Fraud","Fraud","Open or Active","Mission","Access Card, incl. Credit, Phone, ATM, Fraudulent Use of","230135865"
"2023-02-22 00:00:00","2023-02-22 12:01:00","Tenderloin","Assault","Assault","Open or Active","Central","Assault, Aggravated, W/ Other Weapon","230130069"
"2023-02-22 00:00:00","2023-02-22 12:04:00","Mission","Warrant","Warrant","Cite or Arrest Adult","Mission","Warrant Arrest, Enroute To Outside Jurisdiction","230130053"
"2023-02-22 00:00:00","2023-02-22 12:05:00","Financial District/South Beach","Assault","Assault","Open or Active","Tenderloin","Battery with Serious Injuries","230130075"
"2023-02-22 00:00:00","2023-02-22 12:10:00","Sunset/Parkside","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Taraval","Vehicle, Recovered, Stolen outside SF","230130003"
"2023-02-22 00:00:00","2023-02-22 12:20:00","Inner Richmond","Burglary","Burglary","Cite or Arrest Adult","Richmond","Burglary, Apartment House, Att. Forcible Entry","220800545"
"2023-02-22 00:00:00","2023-02-22 12:20:00","Pacific Heights","Other Miscellaneous","Other Miscellaneous","Cite or Arrest Adult","Richmond","Probation Violation","220801076"
"2023-02-22 00:00:00","2023-02-22 12:20:00","Lone Mountain/USF","Burglary","Burglary","Cite or Arrest Adult","Park","Burglary, Apartment House, Att. Forcible Entry","220814499"
"2023-02-22 00:00:00","2023-02-22 12:20:00","Pacific Heights","Burglary","Burglary","Cite or Arrest Adult","Richmond","Burglary, Residence, Att. Forcible Entry","220801076"
"2023-02-22 00:00:00","2023-02-22 12:22:00","Japantown","Other Miscellaneous","Other Miscellaneous","Open or Active","Northern","Investigative Detention","230130536"
"2023-02-22 00:00:00","2023-02-22 12:29:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Narcotics Paraphernalia, Possession of","230130100"
"2023-02-22 00:00:00","2023-02-22 12:30:00","Mission","Robbery","Robbery","Open or Active","Mission","Robbery, Comml. Establ., W/ Gun","230130194"
"2023-02-22 00:00:00","2023-02-22 12:34:00","Bayview Hunters Point","Other Miscellaneous","Other Miscellaneous","Open or Active","Bayview","Investigative Detention","230130188"
"2023-02-22 00:00:00","2023-02-22 12:49:00","Tenderloin","Lost Property","Lost Property","Open or Active","Tenderloin","Lost Property","230130138"
"2023-02-22 00:00:00","2023-02-22 12:49:00","Castro/Upper Market","Robbery","Robbery","Cite or Arrest Adult","Mission","Shoplifting, Force against Agent","230130229"
"2023-02-22 00:00:00","2023-02-22 12:49:00","Castro/Upper Market","Warrant","Warrant","Cite or Arrest Adult","Mission","Warrant Arrest, Enroute To Outside Jurisdiction","230130229"
"2023-02-22 00:00:00","2023-02-22 12:54:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Cocaine, Base/rock, Possession For Sale","230130144"
"2023-02-22 00:00:00","2023-02-22 12:54:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Methamphetamine, Possession For Sale","230130144"
"2023-02-22 00:00:00","2023-02-22 12:54:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Controlled Substance, Possession For Sale","230130144"
"2023-02-22 00:00:00","2023-02-22 12:57:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Narcotics Paraphernalia, Possession of","230130150"
"2023-02-22 00:00:00","2023-02-22 13:00:00","Lakeshore","Robbery","Robbery","Open or Active","Taraval","Shoplifting, Force against Agent","230136051"
"2023-02-22 00:00:00","2023-02-22 13:00:00","Lakeshore","Other Miscellaneous","Other Miscellaneous","Open or Active","Taraval","Conspiracy","230136051"
"2023-02-22 00:00:00","2023-02-22 13:00:00","Hayes Valley","Larceny Theft","Larceny Theft","Open or Active","Northern","Theft, From Locked Vehicle, >$950","230130586"
"2023-02-22 00:00:00","2023-02-22 13:06:00","Tenderloin","Drug Offense","Drug Offense","Open or Active","Tenderloin","Narcotics Paraphernalia, Possession of","230130213"
"2023-02-22 00:00:00","2023-02-22 13:06:00","Tenderloin","Other Miscellaneous","Other Miscellaneous","Open or Active","Tenderloin","Investigative Detention","230130213"
"2023-02-22 00:00:00","2023-02-22 13:12:00","Inner Sunset","Recovered Vehicle","Recovered Vehicle","Open or Active","Taraval","Vehicle, Recovered, Other Vehicle","230122505"
"2023-02-22 00:00:00","2023-02-22 13:15:00","Hayes Valley","Larceny Theft","Larceny Theft","Open or Active","Northern","Theft, From Locked Vehicle, $200-$950","230130304"
"2023-02-22 00:00:00","2023-02-22 13:20:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Methamphetamine, Possession For Sale","230130241"
"2023-02-22 00:00:00","2023-02-22 13:20:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Heroin, Possession For Sale","230130241"
"2023-02-22 00:00:00","2023-02-22 13:20:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Cocaine, Possession For Sale","230130241"
"2023-02-22 00:00:00","2023-02-22 13:25:00","South of Market","Warrant","Warrant","Cite or Arrest Adult","Tenderloin","Warrant Arrest, Local SF Warrant","210135954"
"2023-02-22 00:00:00","2023-02-22 13:30:00","Tenderloin","Fraud","Fraud","Open or Active","Tenderloin","Access Card, incl. Credit, Phone, ATM, Fraudulent Use of","230130451"
"2023-02-22 00:00:00","2023-02-22 13:30:00","Western Addition","Assault","Assault","Open or Active","Northern","Battery","230130310"
"2023-02-22 00:00:00","2023-02-22 13:30:00","Tenderloin","Embezzlement","Embezzlement","Open or Active","Tenderloin","Embezzlement (general)","230130451"
"2023-02-22 00:00:00","2023-02-22 13:42:00","Bayview Hunters Point","Weapons Carrying Etc","Weapons Carrying Etc","Cite or Arrest Adult","Bayview","Firearm, Loaded, in Vehicle, Possession or Use","230130332"
"2023-02-22 00:00:00","2023-02-22 13:42:00","Bayview Hunters Point","Weapons Carrying Etc","Weapons Carrying Etc","Cite or Arrest Adult","Bayview","Firearm, Possession By Prohibited Person","230130332"
"2023-02-22 00:00:00","2023-02-22 13:42:00","Bayview Hunters Point","Weapons Carrying Etc","Weapons Carrying Etc","Cite or Arrest Adult","Bayview","Machine Gun or Sawed-off Shotgun, Possession","230130332"
"2023-02-22 00:00:00","2023-02-22 13:50:00","Mission","Warrant","Warrant","Cite or Arrest Adult","Mission","Warrant Arrest, Local SF Warrant","230130382"
"2023-02-22 00:00:00","2023-02-22 13:50:00","Bayview Hunters Point","Other Offenses","Other Offenses","Open or Active","Bayview","License Plate, Recovered","230130906"
"2023-02-22 00:00:00","2023-02-22 13:50:00","Mission","Non-Criminal","Non-Criminal","Cite or Arrest Adult","Mission","Stay Away or Court Order, Non-DV Related","230130382"
"2023-02-22 00:00:00","2023-02-22 13:50:00","Mission","Burglary","Burglary","Cite or Arrest Adult","Mission","Burglary, Other Bldg., Unlawful Entry","230130382"
"2023-02-22 00:00:00","2023-02-22 13:52:00","Western Addition","Other Miscellaneous","Other Miscellaneous","Open or Active","Northern","Investigative Detention","230130467"
"2023-02-22 00:00:00","2023-02-22 13:55:00","Sunset/Parkside","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Taraval","Vehicle, Stolen, Auto","230130417"
"2023-02-22 00:00:00","2023-02-22 14:00:00","Lone Mountain/USF","Missing Person","Missing Person","Unfounded","Richmond","Found Person","230131716"
"2023-02-22 00:00:00","2023-02-22 14:00:00","Potrero Hill","Malicious Mischief","Malicious Mischief","Open or Active","Bayview","Malicious Mischief, Vandalism to Property","230133518"
"2023-02-22 00:00:00","2023-02-22 14:00:00","Sunset/Parkside","Fraud","Fraud","Open or Active","Taraval","Access Card, incl. Credit, Phone, ATM, Fraudulent Use of","236026012"
"2023-02-22 00:00:00","2023-02-22 14:00:00","North Beach","Malicious Mischief","Malicious Mischief","Open or Active","Central","Malicious Mischief, Vandalism to Vehicle","230131051"
"2023-02-22 00:00:00","2023-02-22 14:00:00","Lone Mountain/USF","Missing Person","Missing Person","Open or Active","Richmond","Missing Adult","230131716"
"2023-02-22 00:00:00","2023-02-22 14:00:00","Tenderloin","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","Tenderloin","Miscellaneous Investigation","230130774"
"2023-02-22 00:00:00","2023-02-22 14:08:00","Bayview Hunters Point","Recovered Vehicle","Recovered Vehicle","Open or Active","Bayview","Vehicle, Recovered, Auto","220794578"
"2023-02-22 00:00:00","2023-02-22 14:10:00","Mission","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Southern","Vehicle, Stolen, Auto","230133449"
"2023-02-22 00:00:00","2023-02-22 14:15:00","Oceanview/Merced/Ingleside","Larceny Theft","Larceny Theft","Open or Active","Taraval","Theft, From Person, <$50 (other than Pickpocket)","230131374"
"2023-02-22 00:00:00","2023-02-22 14:30:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Northern","Narcotics Paraphernalia, Possession of","230130495"
"2023-02-22 00:00:00","2023-02-22 14:30:00","Castro/Upper Market","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Park","Vehicle, Stolen, Auto","230135354"
"2023-02-22 00:00:00","2023-02-22 14:30:00","Tenderloin","Warrant","Warrant","Cite or Arrest Adult","Northern","Warrant Arrest, Enroute To Outside Jurisdiction","230130495"
"2023-02-22 00:00:00","2023-02-22 14:39:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Narcotics Paraphernalia, Possession of","230130489"
"2023-02-22 00:00:00","2023-02-22 14:47:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Cocaine, Base/rock, Possession For Sale","230130514"
"2023-02-22 00:00:00","2023-02-22 14:47:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Controlled Substance, Possession For Sale","230130514"
"2023-02-22 00:00:00","2023-02-22 14:47:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Methamphetamine, Possession For Sale","230130514"
"2023-02-22 00:00:00","2023-02-22 14:50:00","Tenderloin","Larceny Theft","Larceny Theft","Open or Active","Tenderloin","Theft, From Building, >$950","230130558"
"2023-02-22 00:00:00","2023-02-22 14:50:00","Tenderloin","Larceny Theft","Larceny Theft","Open or Active","Tenderloin","Theft, From Building, >$950","230130558"
"2023-02-22 00:00:00","2023-02-22 15:00:00","Potrero Hill","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Bayview","Vehicle, Stolen, Motorcycle","230131352"
"2023-02-22 00:00:00","2023-02-22 15:00:00","Castro/Upper Market","Lost Property","Lost Property","Open or Active","Mission","Lost Property","230130627"
"2023-02-22 00:00:00","2023-02-22 15:00:00","North Beach","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, From Locked Vehicle, >$950","230131277"
"2023-02-22 00:00:00","2023-02-22 15:10:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Northern","Opiates, Sale","230130605"
"2023-02-22 00:00:00","2023-02-22 15:10:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Northern","Cocaine, Base/rock, Possession For Sale","230130605"
"2023-02-22 00:00:00","2023-02-22 15:10:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Northern","Methamphetamine, Possession For Sale","230130605"
"2023-02-22 00:00:00","2023-02-22 15:26:00","South of Market","Recovered Vehicle","Recovered Vehicle","Open or Active","Southern","Vehicle, Recovered, Auto","230129523"
"2023-02-22 00:00:00","2023-02-22 15:45:00","Pacific Heights","Disorderly Conduct","Disorderly Conduct","Open or Active","Richmond","Phone Calls, Threatening or Annoying","230132548"
